disrict,client_id,client_catg,region,creation_date,target
63,train_Client_65130,11,306,11/06/1979,0.0
62,train_Client_65131,11,301,20/07/2001,0.0
62,train_Client_65132,11,309,26/02/2015,0.0
60,train_Client_65133,11,101,07/10/2014,0.0
60,train_Client_65134,11,101,20/06/2000,0.0
63,train_Client_65135,11,311,12/06/2015,0.0
60,train_Client_65136,11,101,14/08/2007,0.0
69,train_Client_65137,11,107,25/11/2009,0.0
60,train_Client_65138,11,101,20/12/1999,0.0
63,train_Client_65139,11,306,28/09/1983,0.0
62,train_Client_6514,11,309,25/11/1991,0.0
69,train_Client_65140,11,107,27/02/1997,1.0
60,train_Client_65141,11,101,07/06/2014,0.0
69,train_Client_65142,11,104,28/08/2015,0.0
69,train_Client_65143,11,107,16/01/2009,0.0
63,train_Client_65144,11,311,06/05/2011,0.0
62,train_Client_65145,11,301,12/04/2012,0.0
69,train_Client_65146,11,107,31/01/2002,0.0
62,train_Client_65147,11,307,30/05/1990,0.0
69,train_Client_65148,11,103,16/04/1977,0.0
60,train_Client_65149,11,101,27/03/2014,0.0
60,train_Client_6515,11,101,29/12/1987,0.0
60,train_Client_65150,12,101,26/12/1991,0.0
60,train_Client_65151,11,101,03/03/2016,0.0
69,train_Client_65152,11,104,27/07/2004,0.0
62,train_Client_65153,11,303,15/05/2008,0.0
62,train_Client_65154,11,302,28/12/1994,0.0
63,train_Client_65155,11,311,15/01/1992,0.0
69,train_Client_65156,11,104,16/10/2007,0.0
60,train_Client_65157,11,101,28/12/1984,0.0
62,train_Client_65158,11,303,09/10/1986,0.0
63,train_Client_65159,11,311,05/11/2009,0.0
62,train_Client_6516,11,301,17/05/2013,0.0
60,train_Client_65160,11,101,21/03/1984,0.0
60,train_Client_65161,11,101,28/11/1990,0.0
62,train_Client_65162,11,309,14/12/2018,0.0
62,train_Client_65163,11,301,23/02/1998,0.0
69,train_Client_65164,11,107,27/12/2003,0.0
63,train_Client_65165,11,101,06/04/1987,0.0
69,train_Client_65166,11,103,26/10/2010,0.0
62,train_Client_65167,11,309,27/08/2004,0.0
63,train_Client_65168,11,311,02/11/2013,0.0
63,train_Client_65169,11,311,16/03/2015,0.0
63,train_Client_6517,11,101,10/12/2002,0.0
62,train_Client_65170,11,371,14/02/2015,0.0
60,train_Client_65171,11,101,16/08/1989,0.0
62,train_Client_65172,11,309,27/03/1990,1.0
60,train_Client_65173,11,101,03/07/2013,0.0
60,train_Client_65174,11,101,13/06/1983,0.0
62,train_Client_65175,11,371,11/04/2018,0.0
60,train_Client_65176,11,101,11/07/2012,0.0
69,train_Client_65177,11,107,17/11/2008,0.0
62,train_Client_65178,11,307,08/10/1979,0.0
62,train_Client_65179,11,310,13/10/1995,0.0
69,train_Client_6518,12,107,28/05/2012,1.0
63,train_Client_65180,11,312,19/05/2016,0.0
62,train_Client_65181,11,301,05/07/1999,0.0
63,train_Client_65182,11,312,19/08/1998,0.0
63,train_Client_65183,11,312,17/12/2015,0.0
69,train_Client_65184,11,107,12/04/2013,0.0
63,train_Client_65185,11,311,03/10/2013,0.0
69,train_Client_65186,11,107,19/02/2015,0.0
69,train_Client_65187,11,107,31/10/2003,0.0
63,train_Client_65188,11,311,18/06/1993,0.0
63,train_Client_65189,11,311,08/09/1992,0.0
69,train_Client_6519,11,103,06/12/2010,1.0
60,train_Client_65190,11,101,07/12/1984,0.0
62,train_Client_65191,11,301,20/04/2001,0.0
60,train_Client_65192,11,101,05/01/2011,0.0
62,train_Client_65193,11,371,03/05/2010,0.0
60,train_Client_65194,11,101,07/04/1979,0.0
62,train_Client_65195,11,309,27/12/2006,0.0
63,train_Client_65196,11,306,31/03/2011,0.0
62,train_Client_65197,11,301,26/09/2003,0.0
69,train_Client_65198,11,104,23/12/2006,0.0
60,train_Client_65199,11,101,03/12/2009,0.0
62,train_Client_652,11,305,24/03/2009,0.0
69,train_Client_6520,11,107,21/12/1990,0.0
63,train_Client_65200,11,308,18/06/2002,0.0
60,train_Client_65201,11,101,10/06/1993,0.0
69,train_Client_65202,11,103,14/04/2017,0.0
62,train_Client_65203,11,371,28/06/2011,0.0
62,train_Client_65204,11,303,01/02/2019,0.0
63,train_Client_65205,11,101,09/11/1989,0.0
60,train_Client_65206,11,101,18/10/2016,0.0
62,train_Client_65207,11,310,23/03/2017,0.0
62,train_Client_65208,11,301,19/06/2013,0.0
62,train_Client_65209,11,301,12/05/1987,0.0
63,train_Client_6521,11,306,27/05/2019,0.0
62,train_Client_65210,11,304,14/05/2001,0.0
69,train_Client_65211,51,106,22/10/2004,0.0
60,train_Client_65212,11,101,01/04/1981,0.0
62,train_Client_65213,11,310,12/03/2019,0.0
62,train_Client_65214,11,307,31/12/1985,0.0
69,train_Client_65215,11,103,21/12/2010,0.0
62,train_Client_65216,11,301,25/06/1981,0.0
60,train_Client_65217,11,101,14/05/1999,0.0
62,train_Client_65218,11,303,23/01/2008,0.0
62,train_Client_65219,11,305,25/08/2015,0.0
62,train_Client_6522,11,310,05/09/2009,0.0
62,train_Client_65220,11,310,28/06/2007,0.0
62,train_Client_65221,11,307,01/12/2014,0.0
69,train_Client_65222,11,104,19/11/2007,0.0
63,train_Client_65223,11,312,09/02/1987,0.0
60,train_Client_65224,11,101,22/10/2008,0.0
62,train_Client_65225,11,305,15/01/1986,0.0
62,train_Client_65226,11,301,11/10/1977,0.0
63,train_Client_65227,11,312,15/03/2014,0.0
60,train_Client_65228,11,101,23/10/2009,0.0
62,train_Client_65229,11,307,14/12/1998,0.0
69,train_Client_6523,11,104,15/08/2010,0.0
60,train_Client_65230,11,101,30/12/1984,0.0
63,train_Client_65231,11,308,01/01/1998,0.0
69,train_Client_65232,11,104,24/11/2011,0.0
69,train_Client_65233,11,104,25/12/2000,0.0
60,train_Client_65234,11,101,08/02/2010,0.0
62,train_Client_65235,11,310,18/09/1984,0.0
60,train_Client_65236,11,101,08/07/1978,0.0
69,train_Client_65237,11,107,27/11/1990,0.0
69,train_Client_65238,11,104,08/04/2010,0.0
62,train_Client_65239,11,307,21/05/2016,0.0
60,train_Client_6524,11,101,11/09/1989,0.0
63,train_Client_65240,11,312,19/10/1983,0.0
63,train_Client_65241,11,313,29/10/2015,0.0
62,train_Client_65242,11,305,28/10/1996,0.0
63,train_Client_65243,11,312,31/08/2007,0.0
62,train_Client_65244,11,301,09/11/1984,0.0
62,train_Client_65245,11,307,03/12/1982,0.0
69,train_Client_65246,11,104,23/05/2007,0.0
60,train_Client_65247,11,101,23/10/2017,0.0
63,train_Client_65248,11,311,30/03/2004,0.0
62,train_Client_65249,11,310,10/10/2012,0.0
69,train_Client_6525,11,104,05/03/1997,0.0
60,train_Client_65250,11,101,30/12/1995,0.0
69,train_Client_65251,11,103,16/03/2013,0.0
69,train_Client_65252,11,103,21/05/2003,1.0
63,train_Client_65253,11,306,14/04/2008,0.0
62,train_Client_65254,11,309,07/09/2015,0.0
63,train_Client_65255,11,312,10/10/1990,0.0
69,train_Client_65256,11,103,16/09/2003,0.0
60,train_Client_65257,11,101,14/08/1979,0.0
63,train_Client_65258,11,311,04/12/2013,0.0
60,train_Client_65259,11,101,16/02/1994,1.0
69,train_Client_6526,11,107,07/01/2008,0.0
63,train_Client_65260,11,311,18/02/2003,1.0
69,train_Client_65261,11,103,31/10/2006,0.0
63,train_Client_65262,11,313,10/04/2014,0.0
69,train_Client_65263,11,104,17/03/2012,0.0
60,train_Client_65264,11,101,23/05/1991,0.0
69,train_Client_65265,11,104,13/03/1992,0.0
62,train_Client_65266,11,310,24/11/1992,0.0
63,train_Client_65267,11,312,20/01/2015,0.0
69,train_Client_65268,11,103,11/12/2008,0.0
63,train_Client_65269,11,313,17/11/2012,0.0
60,train_Client_6527,11,101,06/06/1988,0.0
62,train_Client_65270,11,304,07/11/1980,0.0
63,train_Client_65271,11,313,30/06/2009,0.0
62,train_Client_65272,11,305,18/04/1985,0.0
62,train_Client_65273,12,301,07/06/1983,0.0
62,train_Client_65274,11,301,20/11/1989,0.0
69,train_Client_65275,11,103,27/03/2006,0.0
60,train_Client_65276,11,101,05/05/2003,0.0
62,train_Client_65277,11,307,26/03/2014,0.0
60,train_Client_65278,11,101,31/12/1981,0.0
60,train_Client_65279,11,101,15/10/2008,0.0
63,train_Client_6528,11,312,22/11/2013,0.0
69,train_Client_65280,11,106,23/12/1988,0.0
69,train_Client_65281,11,107,18/11/2015,0.0
60,train_Client_65282,11,101,21/06/2012,0.0
69,train_Client_65283,11,104,11/12/2015,0.0
69,train_Client_65284,11,104,26/08/1998,0.0
69,train_Client_65285,11,104,04/12/2013,0.0
63,train_Client_65286,11,101,03/12/2012,0.0
69,train_Client_65287,11,103,24/04/2000,0.0
62,train_Client_65288,11,301,25/06/1981,0.0
63,train_Client_65289,11,306,07/06/1995,0.0
60,train_Client_6529,11,101,07/07/1997,0.0
60,train_Client_65290,11,101,18/07/1995,0.0
69,train_Client_65291,11,107,23/05/1994,0.0
62,train_Client_65292,11,371,23/05/2001,0.0
63,train_Client_65293,11,313,20/11/1997,0.0
69,train_Client_65294,11,107,22/04/2005,1.0
60,train_Client_65295,11,101,04/09/1992,0.0
63,train_Client_65296,11,311,07/09/1994,0.0
63,train_Client_65297,11,312,26/08/2003,0.0
60,train_Client_65298,11,101,25/11/2013,0.0
69,train_Client_65299,11,103,29/08/2009,0.0
60,train_Client_653,11,101,11/04/2001,0.0
62,train_Client_6530,11,304,08/12/1986,0.0
60,train_Client_65300,11,101,27/12/2010,0.0
60,train_Client_65301,11,101,04/02/2013,0.0
62,train_Client_65302,11,303,04/03/2016,0.0
60,train_Client_65303,11,101,26/12/2017,1.0
69,train_Client_65304,11,107,26/05/2016,0.0
60,train_Client_65305,11,101,23/02/2015,0.0
63,train_Client_65306,11,312,31/12/2009,0.0
60,train_Client_65307,11,101,16/03/2010,0.0
69,train_Client_65308,11,103,16/01/1986,0.0
60,train_Client_65309,11,101,11/12/1990,0.0
69,train_Client_6531,11,103,12/09/2008,0.0
69,train_Client_65310,11,104,05/06/1982,1.0
63,train_Client_65311,11,311,08/06/1998,1.0
69,train_Client_65312,11,107,13/08/2010,0.0
69,train_Client_65313,11,104,31/10/1989,0.0
60,train_Client_65314,11,101,07/12/1992,0.0
63,train_Client_65315,51,312,23/05/2019,0.0
62,train_Client_65316,11,307,11/05/2009,0.0
63,train_Client_65317,11,101,11/09/1990,0.0
60,train_Client_65318,11,101,23/06/1993,0.0
60,train_Client_65319,11,101,15/04/1992,0.0
69,train_Client_6532,11,104,23/12/1988,0.0
60,train_Client_65320,11,101,14/12/2006,0.0
69,train_Client_65321,11,104,16/12/2016,0.0
63,train_Client_65322,11,306,23/05/1994,0.0
62,train_Client_65323,11,305,14/10/2002,0.0
60,train_Client_65324,11,101,24/05/2002,0.0
63,train_Client_65325,11,312,31/12/1996,0.0
60,train_Client_65326,11,101,27/03/2019,0.0
63,train_Client_65327,11,306,28/11/2007,0.0
69,train_Client_65328,11,107,17/12/2014,0.0
69,train_Client_65329,11,103,14/05/2009,0.0
63,train_Client_6533,11,311,29/12/2013,0.0
63,train_Client_65330,11,311,31/05/2000,0.0
60,train_Client_65331,11,101,16/01/2008,0.0
69,train_Client_65332,11,103,31/05/2010,0.0
63,train_Client_65333,11,311,10/03/1989,1.0
63,train_Client_65334,11,399,31/01/2000,0.0
63,train_Client_65335,11,311,30/11/2000,0.0
63,train_Client_65336,51,312,14/10/2008,0.0
63,train_Client_65337,11,311,15/01/2015,0.0
60,train_Client_65338,11,101,18/06/2015,0.0
63,train_Client_65339,11,312,21/12/1977,0.0
69,train_Client_6534,11,103,10/02/2016,0.0
69,train_Client_65340,11,103,17/11/2008,0.0
60,train_Client_65341,11,101,17/09/2012,0.0
69,train_Client_65342,11,107,06/12/2017,0.0
69,train_Client_65343,11,104,16/01/1986,0.0
63,train_Client_65344,12,311,28/12/1989,0.0
69,train_Client_65345,51,104,05/11/2007,0.0
69,train_Client_65346,11,103,29/11/2010,0.0
62,train_Client_65347,11,309,24/11/1988,0.0
63,train_Client_65348,11,311,24/06/2003,0.0
63,train_Client_65349,11,312,31/08/2015,0.0
60,train_Client_6535,11,101,24/07/2000,0.0
69,train_Client_65350,11,104,28/01/1985,0.0
60,train_Client_65351,11,101,01/12/2000,1.0
69,train_Client_65352,11,104,11/04/2019,0.0
69,train_Client_65353,11,104,26/06/2012,0.0
62,train_Client_65354,11,302,20/09/2004,0.0
69,train_Client_65355,11,104,24/09/1981,0.0
63,train_Client_65356,11,101,01/10/2015,0.0
60,train_Client_65357,11,101,04/10/2010,0.0
60,train_Client_65358,11,101,13/03/2001,0.0
60,train_Client_65359,11,101,23/01/1978,0.0
69,train_Client_6536,11,104,09/09/2004,0.0
69,train_Client_65360,11,107,10/12/2010,0.0
62,train_Client_65361,11,301,19/02/1993,0.0
60,train_Client_65362,11,101,23/11/1987,0.0
69,train_Client_65363,11,103,18/01/2017,0.0
69,train_Client_65364,11,107,09/12/2005,0.0
69,train_Client_65365,11,104,03/06/2005,0.0
60,train_Client_65366,11,101,07/07/2009,0.0
63,train_Client_65367,11,311,10/10/1991,0.0
60,train_Client_65368,11,101,16/12/1994,0.0
63,train_Client_65369,11,311,16/12/1986,0.0
69,train_Client_6537,11,104,26/06/2007,0.0
69,train_Client_65370,11,104,13/12/1984,0.0
62,train_Client_65371,11,302,04/04/1978,0.0
69,train_Client_65372,11,107,12/05/2006,0.0
62,train_Client_65373,11,301,25/09/2017,0.0
60,train_Client_65374,11,101,17/05/2001,0.0
62,train_Client_65375,11,301,18/07/2013,0.0
69,train_Client_65376,11,103,03/10/2012,0.0
69,train_Client_65377,11,107,23/01/2009,0.0
69,train_Client_65378,11,104,22/11/2013,0.0
62,train_Client_65379,11,301,18/04/1985,0.0
69,train_Client_6538,11,107,14/01/2008,0.0
63,train_Client_65380,11,311,24/11/1992,1.0
63,train_Client_65381,11,101,19/09/1990,0.0
63,train_Client_65382,11,311,14/11/2013,0.0
69,train_Client_65383,11,103,07/09/2011,0.0
62,train_Client_65384,11,303,27/12/2018,0.0
62,train_Client_65385,11,310,19/04/2005,0.0
69,train_Client_65386,11,104,04/07/2009,0.0
62,train_Client_65387,11,303,06/02/1980,0.0
62,train_Client_65388,11,301,07/11/1989,0.0
62,train_Client_65389,11,305,22/12/1999,0.0
69,train_Client_6539,11,105,09/08/2010,0.0
60,train_Client_65390,11,101,11/07/1990,0.0
60,train_Client_65391,11,101,15/04/2014,0.0
63,train_Client_65392,11,306,20/11/1997,0.0
69,train_Client_65393,11,107,14/11/1985,0.0
62,train_Client_65394,11,301,31/03/1979,0.0
63,train_Client_65395,11,312,31/12/1996,0.0
60,train_Client_65396,11,101,13/05/2014,0.0
60,train_Client_65397,11,101,19/05/2009,0.0
69,train_Client_65398,11,103,21/08/2008,0.0
69,train_Client_65399,11,104,13/12/2008,0.0
63,train_Client_654,11,311,11/11/1994,0.0
60,train_Client_6540,11,101,03/05/2001,0.0
69,train_Client_65400,11,103,19/07/2013,0.0
69,train_Client_65401,11,104,17/12/2018,0.0
62,train_Client_65402,11,309,12/06/2008,0.0
69,train_Client_65403,11,104,27/10/2008,0.0
60,train_Client_65404,11,101,13/11/1980,0.0
69,train_Client_65405,11,103,17/12/2009,0.0
69,train_Client_65406,11,107,28/04/2006,0.0
60,train_Client_65407,11,101,18/11/1992,0.0
63,train_Client_65408,11,311,21/11/1985,0.0
62,train_Client_65409,11,302,28/05/2008,0.0
62,train_Client_6541,11,302,16/10/2007,0.0
62,train_Client_65410,11,303,06/02/1980,0.0
69,train_Client_65411,11,107,13/03/1992,0.0
69,train_Client_65412,11,103,05/09/2019,0.0
69,train_Client_65413,11,104,21/10/2011,0.0
60,train_Client_65414,11,101,08/10/2004,0.0
62,train_Client_65415,11,302,15/08/2008,1.0
60,train_Client_65416,11,101,02/01/2018,0.0
60,train_Client_65417,11,101,13/11/2009,1.0
63,train_Client_65418,11,379,31/03/2010,0.0
62,train_Client_65419,11,309,18/04/1985,1.0
62,train_Client_6542,11,307,21/06/2011,0.0
63,train_Client_65420,11,101,05/05/2003,0.0
69,train_Client_65421,11,103,11/05/2009,0.0
69,train_Client_65422,11,104,21/08/1995,0.0
69,train_Client_65423,11,103,28/11/2011,0.0
62,train_Client_65424,11,310,28/07/1989,0.0
62,train_Client_65425,11,302,08/09/1995,0.0
69,train_Client_65426,11,104,29/01/2002,1.0
62,train_Client_65427,11,303,14/10/1981,0.0
62,train_Client_65428,11,305,26/12/1986,0.0
60,train_Client_65429,11,101,18/03/2013,0.0
60,train_Client_6543,11,101,23/11/2007,0.0
60,train_Client_65430,11,101,11/05/2009,0.0
60,train_Client_65431,11,101,06/08/2009,0.0
62,train_Client_65432,11,302,04/04/2011,0.0
60,train_Client_65433,11,101,01/02/2013,0.0
69,train_Client_65434,11,105,16/03/2013,0.0
69,train_Client_65435,11,103,09/06/2009,1.0
63,train_Client_65436,11,311,07/03/2018,0.0
60,train_Client_65437,11,101,24/05/2002,0.0
60,train_Client_65438,11,101,19/04/1977,0.0
63,train_Client_65439,11,306,14/05/2018,0.0
60,train_Client_6544,11,101,15/11/2013,0.0
69,train_Client_65440,11,107,20/10/2010,0.0
69,train_Client_65441,11,103,11/07/2008,0.0
69,train_Client_65442,11,103,04/05/2018,0.0
63,train_Client_65443,11,313,11/11/1980,0.0
62,train_Client_65444,11,303,28/05/2010,0.0
69,train_Client_65445,11,103,19/06/2008,0.0
62,train_Client_65446,11,304,06/12/1988,0.0
60,train_Client_65447,11,101,31/08/2016,0.0
63,train_Client_65448,11,306,15/11/2013,0.0
69,train_Client_65449,11,105,20/02/2007,0.0
63,train_Client_6545,11,311,22/12/1999,0.0
69,train_Client_65450,11,103,07/03/2003,0.0
69,train_Client_65451,11,104,08/06/1988,0.0
62,train_Client_65452,11,310,29/10/2004,0.0
60,train_Client_65453,11,101,07/03/1980,0.0
62,train_Client_65454,11,302,14/04/2010,0.0
69,train_Client_65455,11,103,31/12/2005,0.0
63,train_Client_65456,51,311,22/04/2016,0.0
60,train_Client_65457,11,101,31/12/1998,0.0
62,train_Client_65458,11,301,15/08/2015,0.0
60,train_Client_65459,11,101,04/10/2010,0.0
63,train_Client_6546,11,311,14/04/1993,0.0
62,train_Client_65460,11,307,18/10/1990,0.0
60,train_Client_65461,11,101,22/09/2017,0.0
63,train_Client_65462,11,101,12/11/2007,0.0
63,train_Client_65463,11,312,27/12/2012,0.0
62,train_Client_65464,11,310,20/01/2012,0.0
60,train_Client_65465,11,101,28/07/1987,0.0
62,train_Client_65466,11,302,11/05/1978,0.0
60,train_Client_65467,11,101,13/12/1989,0.0
63,train_Client_65468,11,311,20/07/2000,0.0
60,train_Client_65469,11,101,19/12/2006,0.0
60,train_Client_6547,11,101,06/12/1977,0.0
63,train_Client_65470,11,312,28/10/1999,0.0
62,train_Client_65471,11,305,23/10/2003,0.0
60,train_Client_65472,11,101,11/10/1996,0.0
62,train_Client_65473,11,310,30/11/1988,0.0
69,train_Client_65474,11,103,24/12/2012,0.0
63,train_Client_65475,11,311,05/02/2019,0.0
62,train_Client_65476,11,307,30/06/1999,0.0
69,train_Client_65477,11,103,14/05/2009,0.0
69,train_Client_65478,11,104,10/09/2003,0.0
62,train_Client_65479,11,301,25/10/2010,0.0
69,train_Client_6548,11,107,11/03/2010,0.0
69,train_Client_65480,11,107,12/07/1993,0.0
62,train_Client_65481,11,301,17/10/1983,1.0
63,train_Client_65482,11,311,28/02/2013,0.0
69,train_Client_65483,11,103,15/12/1977,0.0
60,train_Client_65484,11,101,14/02/2013,0.0
63,train_Client_65485,11,311,19/09/2016,0.0
69,train_Client_65486,11,105,08/07/1997,0.0
69,train_Client_65487,51,104,06/05/1988,0.0
63,train_Client_65488,11,311,24/07/1991,1.0
62,train_Client_65489,11,301,29/11/2005,0.0
60,train_Client_6549,11,101,27/12/1996,1.0
60,train_Client_65490,11,101,21/12/2013,0.0
69,train_Client_65491,11,107,20/05/2005,0.0
60,train_Client_65492,11,101,20/04/1982,0.0
60,train_Client_65493,11,101,13/12/1994,0.0
63,train_Client_65494,11,311,28/11/2002,0.0
60,train_Client_65495,11,101,21/08/2006,0.0
63,train_Client_65496,11,312,04/02/2017,0.0
62,train_Client_65497,11,309,24/05/1983,0.0
62,train_Client_65498,11,304,10/08/1998,0.0
63,train_Client_65499,11,312,30/05/2008,0.0
69,train_Client_655,11,104,03/03/2015,0.0
69,train_Client_6550,11,105,29/09/2015,0.0
63,train_Client_65500,11,312,11/07/2002,0.0
62,train_Client_65501,11,303,12/05/1987,0.0
69,train_Client_65502,11,103,14/06/2006,0.0
62,train_Client_65503,11,307,29/10/2007,0.0
63,train_Client_65504,11,311,23/10/1990,1.0
60,train_Client_65505,11,101,29/10/2018,0.0
60,train_Client_65506,11,101,30/10/2001,0.0
62,train_Client_65507,11,304,12/06/1982,0.0
60,train_Client_65508,11,101,20/08/1984,0.0
62,train_Client_65509,11,304,25/02/1983,0.0
63,train_Client_6551,11,313,26/06/2009,0.0
69,train_Client_65510,11,107,28/12/1987,0.0
62,train_Client_65511,11,301,24/12/2016,0.0
69,train_Client_65512,11,104,30/07/2012,0.0
60,train_Client_65513,11,101,25/10/2001,0.0
69,train_Client_65514,11,107,28/06/2005,0.0
62,train_Client_65515,11,305,11/06/2016,0.0
62,train_Client_65516,11,301,28/10/1996,0.0
63,train_Client_65517,11,372,14/04/2010,0.0
63,train_Client_65518,51,312,21/12/2015,0.0
60,train_Client_65519,11,101,15/04/1993,0.0
62,train_Client_6552,11,307,24/11/1994,0.0
69,train_Client_65520,11,107,11/03/2014,0.0
62,train_Client_65521,11,307,31/08/2001,0.0
69,train_Client_65522,51,107,21/04/2014,0.0
60,train_Client_65523,11,101,19/04/2011,0.0
63,train_Client_65524,11,311,31/12/1998,0.0
69,train_Client_65525,11,103,14/08/2010,0.0
60,train_Client_65526,11,101,12/11/1984,0.0
60,train_Client_65527,11,101,27/05/2009,0.0
60,train_Client_65528,11,101,15/05/1992,0.0
69,train_Client_65529,51,104,27/06/2013,1.0
69,train_Client_6553,11,104,15/04/2009,0.0
69,train_Client_65530,11,107,24/10/1978,0.0
62,train_Client_65531,11,310,22/04/2014,0.0
69,train_Client_65532,11,103,29/08/2006,0.0
63,train_Client_65533,11,311,21/08/1989,0.0
62,train_Client_65534,11,303,05/02/2013,0.0
69,train_Client_65535,11,107,01/10/1984,0.0
60,train_Client_65536,11,101,20/09/2013,0.0
62,train_Client_65537,11,371,09/05/2000,0.0
69,train_Client_65538,11,103,09/02/2011,0.0
69,train_Client_65539,11,107,29/11/2016,0.0
69,train_Client_6554,11,103,17/06/2015,0.0
69,train_Client_65540,11,104,20/11/2014,0.0
69,train_Client_65541,11,103,15/06/2011,0.0
62,train_Client_65542,11,310,02/03/2016,0.0
69,train_Client_65543,11,107,06/12/2006,1.0
63,train_Client_65544,11,311,01/08/2013,0.0
62,train_Client_65545,11,301,05/11/1984,0.0
62,train_Client_65546,11,307,18/05/2010,0.0
60,train_Client_65547,11,101,24/02/2007,0.0
69,train_Client_65548,11,103,08/11/2013,0.0
63,train_Client_65549,11,306,20/02/2018,0.0
62,train_Client_6555,11,303,20/05/1980,0.0
60,train_Client_65550,11,101,26/02/1988,0.0
69,train_Client_65551,11,104,03/05/1994,0.0
60,train_Client_65552,11,101,17/06/1994,0.0
60,train_Client_65553,11,101,31/05/1999,0.0
63,train_Client_65554,11,312,21/10/2003,0.0
60,train_Client_65555,11,101,05/03/1980,0.0
63,train_Client_65556,11,311,29/06/2006,0.0
62,train_Client_65557,11,303,17/10/2002,0.0
69,train_Client_65558,11,104,16/12/2003,0.0
69,train_Client_65559,11,103,11/08/2010,0.0
62,train_Client_6556,11,310,24/11/1994,0.0
63,train_Client_65560,11,306,21/10/1991,0.0
60,train_Client_65561,11,101,18/10/2007,0.0
69,train_Client_65562,11,104,22/10/2013,0.0
60,train_Client_65563,11,101,20/02/2009,1.0
63,train_Client_65564,11,311,31/12/1993,0.0
60,train_Client_65565,11,101,15/04/2010,1.0
69,train_Client_65566,11,104,30/11/1982,0.0
62,train_Client_65567,11,371,03/06/2017,0.0
62,train_Client_65568,11,301,24/12/1999,0.0
63,train_Client_65569,11,312,25/01/2018,0.0
69,train_Client_6557,11,103,12/03/2004,0.0
63,train_Client_65570,11,311,30/06/2011,0.0
62,train_Client_65571,11,304,24/11/2011,0.0
69,train_Client_65572,11,103,25/01/2010,0.0
63,train_Client_65573,11,312,03/04/2008,0.0
63,train_Client_65574,11,306,19/10/1990,0.0
60,train_Client_65575,11,101,23/08/2011,0.0
62,train_Client_65576,11,371,07/03/2015,0.0
63,train_Client_65577,11,311,23/03/1993,0.0
63,train_Client_65578,11,312,15/12/1986,0.0
62,train_Client_65579,11,305,17/07/1986,0.0
62,train_Client_6558,11,302,13/09/2000,0.0
63,train_Client_65580,12,311,26/09/1995,0.0
63,train_Client_65581,11,311,07/04/1995,0.0
60,train_Client_65582,11,101,16/01/1980,0.0
60,train_Client_65583,11,101,10/01/1983,0.0
60,train_Client_65584,11,101,05/05/2003,0.0
62,train_Client_65585,11,305,22/06/2009,0.0
69,train_Client_65586,11,104,24/05/2016,0.0
60,train_Client_65587,11,101,24/12/2012,0.0
63,train_Client_65588,11,311,31/08/1990,0.0
63,train_Client_65589,11,311,24/10/2007,0.0
63,train_Client_6559,11,311,05/05/2009,0.0
69,train_Client_65590,11,103,27/04/2004,0.0
60,train_Client_65591,11,101,22/06/2016,0.0
60,train_Client_65592,11,101,01/09/1982,0.0
62,train_Client_65593,11,310,08/03/2004,0.0
63,train_Client_65594,11,311,25/01/2016,0.0
62,train_Client_65595,11,307,28/10/1978,0.0
62,train_Client_65596,11,303,18/12/1990,0.0
62,train_Client_65597,11,302,31/12/1997,0.0
60,train_Client_65598,11,101,11/06/2008,0.0
62,train_Client_65599,11,301,29/12/2005,0.0
69,train_Client_656,11,107,07/09/2011,0.0
62,train_Client_6560,11,307,31/10/2003,0.0
60,train_Client_65600,11,101,15/05/1982,0.0
62,train_Client_65601,11,305,26/09/2000,0.0
62,train_Client_65602,11,307,31/05/2017,0.0
69,train_Client_65603,11,105,20/06/2003,0.0
60,train_Client_65604,11,101,05/11/1977,0.0
63,train_Client_65605,11,311,05/10/2016,0.0
69,train_Client_65606,11,107,15/05/2013,0.0
62,train_Client_65607,11,303,27/10/1980,0.0
62,train_Client_65608,11,301,23/10/1985,0.0
60,train_Client_65609,11,101,20/08/2010,0.0
60,train_Client_6561,11,101,16/11/1995,0.0
60,train_Client_65610,12,101,04/03/1988,0.0
60,train_Client_65611,11,101,30/09/2014,0.0
69,train_Client_65612,11,103,07/03/2000,0.0
63,train_Client_65613,11,372,13/08/2011,0.0
62,train_Client_65614,11,301,28/06/2012,0.0
62,train_Client_65615,11,302,31/10/2012,0.0
63,train_Client_65616,11,306,29/11/1989,0.0
63,train_Client_65617,11,311,08/10/2011,0.0
62,train_Client_65618,11,301,16/05/1985,0.0
69,train_Client_65619,11,103,31/03/2016,0.0
60,train_Client_6562,11,101,06/09/1994,0.0
62,train_Client_65620,11,310,21/06/2017,0.0
60,train_Client_65621,11,101,20/10/2008,0.0
62,train_Client_65622,11,303,29/05/2000,1.0
69,train_Client_65623,11,104,23/03/2007,0.0
63,train_Client_65624,11,311,13/01/2017,0.0
60,train_Client_65625,11,101,11/04/1997,0.0
62,train_Client_65626,11,303,01/03/2017,0.0
62,train_Client_65627,11,304,06/10/1989,1.0
62,train_Client_65628,11,371,28/06/2002,0.0
62,train_Client_65629,11,301,14/08/2007,0.0
63,train_Client_6563,11,311,18/08/2011,1.0
60,train_Client_65630,11,101,30/04/1985,0.0
62,train_Client_65631,11,301,01/08/1983,0.0
63,train_Client_65632,11,306,27/07/1990,0.0
62,train_Client_65633,11,310,26/09/2000,0.0
